"ID","NVNUMERO","NVESTADO","FECHA_NV","FECHA_ENTREGA","CONCAUTO","CODPROD","NVCANT","CANT_FACT","DIF_FACT","NVPRECIO","DETPROD","NOMAUX","CODPROC","PROCESO","DESCPROC","TIEMPO","CANTPROD"
597,13704,A,"2025-04-10","2025-05-09",N,TER200000500050CT1,300,0,300,861.00,ESQUINERO 2000*50*50 B5,MAFOR S.A. ,"",OTRO,"",0,0
598,13707,A,"2025-04-11","2025-05-09",N,TRO047004700201C32,120,0,120,3280.00,TAPA 470*470*200 C32 TRO OCTO,TEAM FOODS CHILE SPA ,"",OTRO,"",0,0
599,13707,A,"2025-04-11","2025-05-09",N,TRO141513150120C30,60,0,60,3203.00,FONDO 445*445*120 C30 TRO OCTO1000,TEAM FOODS CHILE SPA ,P018,TROZADO,PROCESO DE TROZADO,45,750
600,13707,A,"2025-04-11","2025-05-09",N,TRO141513150120C30,60,0,60,3203.00,FONDO 445*445*120 C30 TRO OCTO1000,TEAM FOODS CHILE SPA ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
601,13707,A,"2025-04-11","2025-05-09",N,TRO141513150120C30,60,0,60,3203.00,FONDO 445*445*120 C30 TRO OCTO1000,TEAM FOODS CHILE SPA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
602,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P024,OTRO,PROCESO DE PRENSADO,60,1520
603,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P025,OTRO,PROCESO DE DOBLADO,90,360
604,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
605,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
606,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P038,IMPRESION,PROCESO IMPRESION 4,240,150
607,13707,A,"2025-04-11","2025-05-09",N,EMP093009301025D99,60,0,60,39418.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,TEAM FOODS CHILE SPA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
608,13708,A,"2025-04-11","2025-05-09",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6,5400
609,13708,A,"2025-04-11","2025-05-09",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
610,13708,A,"2025-04-11","2025-05-09",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
611,13709,A,"2025-04-11","2025-05-16",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6,5400
612,13709,A,"2025-04-11","2025-05-16",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
613,13709,A,"2025-04-11","2025-05-16",N,REL0950002139.709B,10000,0,10000,745.00,RELLENO 95C21 39.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
614,13709,A,"2025-04-11","2025-05-16",N,REL1100002139.709B,5000,0,5000,863.00,RELLENO 110C21 A 39.7 09B CELDA 291,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P043,OTRO,PROCESO PRENSADO MANUAL,5,6500
615,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P005,PEGADO,PROCESO PEGADO BIPARTIDO,92,360
616,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P016,EMPLACADO,PROCESO DE EMPLACADO E2,87,380
617,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P018,TROZADO,PROCESO DE TROZADO,45,750
618,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
619,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P024,OTRO,PROCESO DE PRENSADO,60,1520
620,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P025,OTRO,PROCESO DE DOBLADO,90,360
621,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P043,OTRO,PROCESO PRENSADO MANUAL,5,6500
622,13710,A,"2025-04-11","2025-05-09",N,EMP119009900500C30,100,0,100,10494.00,BIN 1160*960*500 C20/C30 B2 BIN 1200*1000,PLASTICOS EROFLEX S.A ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
623,13710,A,"2025-04-11","2025-05-09",N,CAJ119009900120C20,200,0,200,2882.00,TAPA 1190*990*120 C20 FO BIN 1200*1000,PLASTICOS EROFLEX S.A ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
624,13710,A,"2025-04-11","2025-05-09",N,CAJ119009900120C20,200,0,200,2882.00,TAPA 1190*990*120 C20 FO BIN 1200*1000,PLASTICOS EROFLEX S.A ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46,710
625,13710,A,"2025-04-11","2025-05-09",N,CAJ119009900120C20,200,0,200,2882.00,TAPA 1190*990*120 C20 FO BIN 1200*1000,PLASTICOS EROFLEX S.A ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
626,13710,A,"2025-04-11","2025-05-09",N,CAJ119009900120C20,200,0,200,2882.00,TAPA 1190*990*120 C20 FO BIN 1200*1000,PLASTICOS EROFLEX S.A ,P054,OTRO,PROCESO DE AJUSTE 500,1,1
627,13712,A,"2025-04-15","2025-05-09",N,REL1100002528.509B,2000,0,2000,740.00,RELLENO 110C25 28.5 09B CELDA 249,MAFOR S.A. ,P007,OTRO,PROCESO AMARRADO,10,3250
628,13712,A,"2025-04-15","2025-05-09",N,REL1100002528.509B,2000,0,2000,740.00,RELLENO 110C25 28.5 09B CELDA 249,MAFOR S.A. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
629,13712,A,"2025-04-15","2025-05-09",N,REL1100002528.509B,2000,0,2000,740.00,RELLENO 110C25 28.5 09B CELDA 249,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
630,13712,A,"2025-04-15","2025-05-09",N,REL1100002528.509B,2000,0,2000,740.00,RELLENO 110C25 28.5 09B CELDA 249,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
631,13713,A,"2025-04-16","2025-05-09",N,REL1100002532.509B,400,0,400,1032.00,RELLENO 110C25 32.5 09B CELDA 249,ML SOLUCIONESSPA ,P007,OTRO,PROCESO AMARRADO,10,3250
632,13713,A,"2025-04-16","2025-05-09",N,REL1100002532.509B,400,0,400,1032.00,RELLENO 110C25 32.5 09B CELDA 249,ML SOLUCIONESSPA ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
633,13713,A,"2025-04-16","2025-05-09",N,REL1100002532.509B,400,0,400,1032.00,RELLENO 110C25 32.5 09B CELDA 249,ML SOLUCIONESSPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
634,13713,A,"2025-04-16","2025-05-09",N,REL1100002532.509B,400,0,400,1032.00,RELLENO 110C25 32.5 09B CELDA 249,ML SOLUCIONESSPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
635,13713,A,"2025-04-16","2025-05-09",N,REL1100002532.509B,400,0,400,1032.00,RELLENO 110C25 32.5 09B CELDA 249,ML SOLUCIONESSPA ,P024,OTRO,PROCESO DE PRENSADO,60,1520
636,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
637,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P003,CALADO,PROCESO CALADO NORMAL,30,1080
638,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
639,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P018,TROZADO,PROCESO DE TROZADO,45,750
640,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
641,13714,A,"2025-04-16","2025-04-25",N,CAJ055004000200C20,50,0,50,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
642,13715,A,"2025-04-16","2025-05-16",N,CAJ109505250480D92,10,0,10,16950.00,CAJA 1095*525*480 D92 NO-,FB LATAM SPA ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46,710
643,13715,A,"2025-04-16","2025-05-16",N,CAJ109505250480D92,10,0,10,16950.00,CAJA 1095*525*480 D92 NO-,FB LATAM SPA ,P005,PEGADO,PROCESO PEGADO BIPARTIDO,92,360
644,13715,A,"2025-04-16","2025-05-16",N,CAJ109505250480D92,10,0,10,16950.00,CAJA 1095*525*480 D92 NO-,FB LATAM SPA ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
645,13715,A,"2025-04-16","2025-05-16",N,CAJ109505250480D92,10,0,10,16950.00,CAJA 1095*525*480 D92 NO-,FB LATAM SPA ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
646,13715,A,"2025-04-16","2025-05-16",N,CAJ109505250480D92,10,0,10,16950.00,CAJA 1095*525*480 D92 NO-,FB LATAM SPA ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60,550
647,13716,A,"2025-04-16","2025-05-16",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
648,13716,A,"2025-04-16","2025-05-16",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
649,13716,A,"2025-04-16","2025-05-16",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
650,13717,A,"2025-04-16","2025-05-23",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
651,13717,A,"2025-04-16","2025-05-23",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
652,13717,A,"2025-04-16","2025-05-23",N,REL11000025003809B,300,0,300,921.00,RELLENO 110C25 38.0 09B CELDA 249,COMERCIAL GRUPO DE ROBLE SPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
653,13718,A,"2025-04-17","2025-05-16",N,REL0950002137.509B,17000,0,17000,708.00,RELLENO 95C21 37.5 09B CELDA 287,SOCIEDAD PRODUCTIVA Y COMERCIAL GONZALEZ LTDA ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6,5400
654,13718,A,"2025-04-17","2025-05-16",N,REL0950002137.509B,17000,0,17000,708.00,RELLENO 95C21 37.5 09B CELDA 287,SOCIEDAD PRODUCTIVA Y COMERCIAL GONZALEZ LTDA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
655,13718,A,"2025-04-17","2025-05-16",N,REL0950002137.509B,17000,0,17000,708.00,RELLENO 95C21 37.5 09B CELDA 287,SOCIEDAD PRODUCTIVA Y COMERCIAL GONZALEZ LTDA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
656,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P016,EMPLACADO,PROCESO DE EMPLACADO E2,87,380
657,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45,750
658,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
659,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P025,OTRO,PROCESO DE DOBLADO,90,360
660,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
661,13719,A,"2025-04-17","2025-05-16",N,EMP094009401001D92,220,0,220,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
662,13719,A,"2025-04-17","2025-05-16",N,TRO140012000101C20,440,0,440,2857.00,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
663,13719,A,"2025-04-17","2025-05-16",N,TRO140012000101C20,440,0,440,2857.00,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P033,TROQUELADO,PROCESO EMBALADO TROQUELADO,3,10800
664,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P016,EMPLACADO,PROCESO DE EMPLACADO E2,87,380
665,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45,750
666,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
667,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P025,OTRO,PROCESO DE DOBLADO,90,360
668,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
669,13720,A,"2025-04-22","2025-05-23",N,EMP094009401001D92,176,0,176,15226.00,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
670,13720,A,"2025-04-22","2025-05-23",N,TRO140012000101C20,352,0,352,2857.00,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
671,13720,A,"2025-04-22","2025-05-23",N,TRO140012000101C20,352,0,352,2857.00,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P033,TROQUELADO,PROCESO EMBALADO TROQUELADO,3,10800
